Repository,Type,#,User,Title,State,Created,Updated,URL
python/cpython,PR,3249,GFernie,bpo-26175: Fix SpooledTemporaryFile IOBase abstract,open,08/31/17 00:57:47,11/23/19 21:12:37,https://github.com/python/cpython/pull/3249
python/cpython,PR,3237,elias6,bpo-27923: Minor API improvements for binary sequences (PEP 467),open,08/29/17 21:19:33,11/22/19 15:33:58,https://github.com/python/cpython/pull/3237
python/cpython,PR,3199,csabella,bpo-12067: Add tests to test_compare,open,08/24/17 18:15:55,02/04/19 11:32:46,https://github.com/python/cpython/pull/3199
python/cpython,PR,3161,AllesCoolAllesBestens,bpo-31203: Added constant socket.IP_PKTINFO,open,08/20/17 19:31:07,02/04/19 11:32:45,https://github.com/python/cpython/pull/3161
python/cpython,PR,3072,ammaraskar,bpo-12887 and bpo-14345: Document the availability and uses of the SO_ constants. Document SOL_SOCKET,open,08/11/17 08:20:35,09/10/19 15:16:53,https://github.com/python/cpython/pull/3072
python/cpython,PR,3054,jiahongxujia,bpo-31171: add `-lpthread' to build multiprocessing for linux platform,open,08/10/17 10:37:00,09/14/19 10:58:08,https://github.com/python/cpython/pull/3054
python/cpython,PR,3035,zyxtarmo,Allow filename mismatch in local and central directories in zipfile.py,open,08/09/17 12:25:55,05/19/19 04:20:58,https://github.com/python/cpython/pull/3035
python/cpython,PR,2962,jarondl,bpo-26253: Add compressionlevel to tarfile stream,open,07/31/17 20:29:11,05/29/19 04:38:24,https://github.com/python/cpython/pull/2962
python/cpython,PR,2947,segevfiner,bpo-31078: Propogate use_rawinput to recursive pdb (debug command),open,07/30/17 00:07:48,05/16/19 13:34:18,https://github.com/python/cpython/pull/2947
python/cpython,PR,2920,segevfiner,"bpo-31048: If we haven't passed the transport to the protocol yet, close it ourself",open,07/27/17 20:11:05,02/04/19 11:32:39,https://github.com/python/cpython/pull/2920
python/cpython,PR,2895,OddBloke,bpo-31040: Reject undotted extensions in mimetypes.add_type,open,07/26/17 18:06:57,09/13/19 16:16:15,https://github.com/python/cpython/pull/2895
python/cpython,PR,2871,OddBloke,bpo-31040: Add warning note about mimetypes.add_type ext argument format,open,07/25/17 22:41:41,09/13/19 16:12:43,https://github.com/python/cpython/pull/2871
python/cpython,PR,2866,niklasf,bpo-31031: Unify duplicate bits_in_digit and bit_length,open,07/25/17 15:50:41,06/12/19 17:42:54,https://github.com/python/cpython/pull/2866
python/cpython,PR,2857,svelankar,bpo-30732: json.dumps() lacks information about RecursionError relate…,open,07/25/17 05:30:25,02/04/19 11:32:37,https://github.com/python/cpython/pull/2857
python/cpython,PR,2821,serhiy-storchaka,bpo-26579: Add object.__getstate__().,open,07/23/17 11:32:54,02/04/19 11:32:36,https://github.com/python/cpython/pull/2821
python/cpython,PR,2814,segevfiner,bpo-27790: Remove /LTCG from distutils linker flags in debug builds,open,07/22/17 17:03:53,06/02/19 13:41:51,https://github.com/python/cpython/pull/2814
python/cpython,PR,2811,timb07,bpo-30988: Fix parsing address headers with dots start/end display name,open,07/22/17 08:02:09,08/31/19 18:27:42,https://github.com/python/cpython/pull/2811
python/cpython,PR,2806,segevfiner,bpo-30986: Add --include-py argument to Tools/msi/make_zip.py,open,07/22/17 01:08:45,07/11/19 22:40:06,https://github.com/python/cpython/pull/2806
python/cpython,PR,2799,gareth-rees,bpo-24869: Add startline and endline attributes to the tokens returned by shlex,open,07/21/17 13:21:54,02/04/19 11:32:34,https://github.com/python/cpython/pull/2799
python/cpython,PR,2743,jalexvig,bpo-30951: Correct co_names documentation in inspect module,open,07/17/17 22:37:21,05/21/19 06:43:29,https://github.com/python/cpython/pull/2743
python/cpython,PR,2735,pslacerda,bpo-22253: Add support to unnamed sections in ConfigParser,open,07/16/17 22:38:47,02/04/19 11:32:32,https://github.com/python/cpython/pull/2735
python/cpython,PR,2734,insomniacslk,bpo-31020: Add support for custom compressor in tarfile,open,07/16/17 19:18:48,02/04/19 11:32:31,https://github.com/python/cpython/pull/2734
python/cpython,PR,2733,mlouielu,bpo-30934: IDLE: Add Linux/MacOS coverage usage,open,07/16/17 16:10:15,09/13/19 16:10:39,https://github.com/python/cpython/pull/2733
python/cpython,PR,2732,FrontSide,bpo-30938: Add pdb command to show user-owned variables ,open,07/16/17 14:30:02,02/16/19 00:35:44,https://github.com/python/cpython/pull/2732
python/cpython,PR,2707,beltran,bpo-30931: Ensure the right socket is retrieved in asyncore,open,07/14/17 19:48:24,03/27/19 22:11:40,https://github.com/python/cpython/pull/2707
python/cpython,PR,2681,nirs,bpo-25516: Fix Condition._is_owned() is when using threading.Lock,open,07/12/17 18:43:16,02/04/19 11:32:29,https://github.com/python/cpython/pull/2681
python/cpython,PR,2673,Vermeille,bpo-30717: add unicode grapheme cluster break algorithm,open,07/12/17 02:12:53,02/04/19 11:32:29,https://github.com/python/cpython/pull/2673
python/cpython,PR,2611,Cordius,bpo-30790: fix proxy works uncorrectly if registry value end with a semicolon,open,07/07/17 04:30:08,06/02/19 17:37:03,https://github.com/python/cpython/pull/2611
python/cpython,PR,2562,pklanke,bpo-30844: selectors: add urgent data to read event,open,07/04/17 11:28:39,02/04/19 11:32:26,https://github.com/python/cpython/pull/2562
python/cpython,PR,2529,vmax,bpo-30825: guess lineterminator in csv.Sniffer,open,07/02/17 01:01:11,02/04/19 11:32:25,https://github.com/python/cpython/pull/2529
python/cpython,PR,2487,embray,bpo-24766: doc= argument to subclasses of property not handled correctly,open,06/29/17 11:46:15,02/04/19 11:32:24,https://github.com/python/cpython/pull/2487
python/cpython,PR,2482,chexex,bpo-30799: Increase test coverage Lib/_osx_support 99%,open,06/29/17 08:37:29,05/20/19 04:16:17,https://github.com/python/cpython/pull/2482
python/cpython,PR,2466,mlouielu,bpo-29926: IDLE: Fix blocking function ignore SIGINT,open,06/28/17 11:51:53,02/04/19 11:32:23,https://github.com/python/cpython/pull/2466
python/cpython,PR,2454,roseman,bpo-17942: Improve IDLE debugger user interface,open,06/28/17 01:57:05,02/04/19 11:32:23,https://github.com/python/cpython/pull/2454
python/cpython,PR,2449,jgehrcke,bpo-16487: allow certificates to be specified from memory,open,06/27/17 21:52:52,09/11/19 18:03:05,https://github.com/python/cpython/pull/2449
python/cpython,PR,2436,smejkar,bpo-30711: getaddrinfo invalid port number,open,06/27/17 14:24:30,06/02/19 17:41:44,https://github.com/python/cpython/pull/2436
python/cpython,PR,2435,smejkar,bpo-30710: getaddrinfo raises OverflowError,open,06/27/17 14:21:40,02/04/19 11:32:21,https://github.com/python/cpython/pull/2435
python/cpython,PR,2399,mlouielu,bpo-30761: pdb: Add step/next count argument,open,06/26/17 13:11:59,02/04/19 11:32:20,https://github.com/python/cpython/pull/2399
python/cpython,PR,2390,skinny121,[WIP] bpo-30748: Upgrade tuples in socket to named tuple like,open,06/25/17 07:19:15,02/04/19 11:32:19,https://github.com/python/cpython/pull/2390
python/cpython,PR,2336,paulehoffman,bpo-36700: Updated obsolete references for RFC 3548 to RFC 4648,open,06/23/17 04:13:46,09/13/19 02:59:36,https://github.com/python/cpython/pull/2336
python/cpython,PR,2286,serhiy-storchaka,bpo-30665: fcntl.ioctl() now accepts larger range of integers,open,06/20/17 10:50:46,02/04/19 11:32:18,https://github.com/python/cpython/pull/2286
python/cpython,PR,2270,grzgrzgrz3,bpo-30698: asyncio shutdown the ssl layer cleanly.,open,06/19/17 01:12:58,02/04/19 11:32:17,https://github.com/python/cpython/pull/2270
python/cpython,PR,2224,jonathaneunice,bpo-30680: textwrap support for true (Unicode) em-dashes,open,06/15/17 22:29:44,05/31/19 19:44:48,https://github.com/python/cpython/pull/2224
python/cpython,PR,2219,arthurdarcet,bpo-30679: __aexit__ is not called on KeyboardInterrupt,open,06/15/17 18:15:46,02/04/19 11:32:16,https://github.com/python/cpython/pull/2219
python/cpython,PR,2210,mlouielu,bpo-694339: IDLE: Dedenting with shift+tab,open,06/15/17 11:39:02,06/02/19 13:30:41,https://github.com/python/cpython/pull/2210
python/cpython,PR,2072,serhiy-storchaka,bpo-28994: Chain exceptions rather than dropping the old exception.,open,06/10/17 09:58:32,02/04/19 11:32:13,https://github.com/python/cpython/pull/2072
python/cpython,PR,2011,csabella,bpo-27534: IDLE: Reduce number and time for user process imports,open,06/08/17 22:17:08,04/25/19 08:45:27,https://github.com/python/cpython/pull/2011
python/cpython,PR,1986,vikhegde,bpo-30566: Fix IndexError in the punycode codec,open,06/07/17 19:18:49,09/11/19 13:41:49,https://github.com/python/cpython/pull/1986
python/cpython,PR,1984,csabella,bpo-1207613: IDLE Editor Bottom Scroll Bar,open,06/07/17 14:49:40,02/04/19 11:32:11,https://github.com/python/cpython/pull/1984
python/cpython,PR,1982,claudiubelu,bpo-30587: Adds signature checking for mock autospec object method calls,open,06/07/17 14:49:20,11/07/19 02:11:53,https://github.com/python/cpython/pull/1982
python/cpython,PR,1977,kyrias,bpo-27321: email: don't try to replace headers that aren't set,open,06/07/17 01:48:02,06/07/19 00:58:33,https://github.com/python/cpython/pull/1977
python/cpython,PR,1936,jdufresne,bpo-28867: Warn when NamedTemporaryFile is not explicitly closed,open,06/04/17 06:13:35,09/12/19 23:55:40,https://github.com/python/cpython/pull/1936
python/cpython,PR,1927,segevfiner,bpo-30555: Fix WindowsConsoleIO errors in the presence of fd redirection,open,06/03/17 17:01:10,11/16/19 14:07:02,https://github.com/python/cpython/pull/1927
python/cpython,PR,1884,mlouielu,bpo-30521: IDLE: Add navigate bar and replace current goto dialog,open,05/31/17 11:03:50,02/04/19 11:32:08,https://github.com/python/cpython/pull/1884
python/cpython,PR,1878,awolokita,bpo-30519: Add daemon keyword to Timer class constructor,open,05/31/17 04:36:28,11/16/19 04:49:47,https://github.com/python/cpython/pull/1878
python/cpython,PR,1864,grzgrzgrz3,bpo-30514: test_pop3lib asyncore with asyncio,open,05/30/17 20:40:48,09/12/19 23:57:03,https://github.com/python/cpython/pull/1864
python/cpython,PR,1861,serhiy-storchaka,bpo-30509: Optimize and clean up calling type slots.,open,05/30/17 17:03:34,11/21/19 05:54:10,https://github.com/python/cpython/pull/1861
python/cpython,PR,1835,csabella,bpo-29626: spacing issue when using help in argparse,open,05/27/17 22:18:35,02/04/19 11:32:05,https://github.com/python/cpython/pull/1835
python/cpython,PR,1821,mlouielu,bpo-14111: IDLE: Add interrupt handle when open debugger,open,05/26/17 07:04:52,06/02/19 22:11:01,https://github.com/python/cpython/pull/1821
python/cpython,PR,1808,catherinedevlin,bpo-30438 - Avoid untar errors when write-protected files are tarred twice,open,05/25/17 05:56:01,02/04/19 11:32:04,https://github.com/python/cpython/pull/1808
python/cpython,PR,1795,jirihnidek,bpo-30462: urllib: NO_PROXY env. variable can contain domain with asterisk,open,05/24/17 23:43:32,05/22/19 15:32:54,https://github.com/python/cpython/pull/1795
python/cpython,PR,1756,mlouielu,bpo-30429: bdb and pdb: Add watchpoint function,open,05/23/17 09:03:50,04/28/19 19:30:53,https://github.com/python/cpython/pull/1756
python/cpython,PR,1741,arp11,bpo-27269: Treat ::FFFF: addresses as IPv4 for ordering and contains.,open,05/23/17 03:08:57,02/04/19 11:32:01,https://github.com/python/cpython/pull/1741
python/cpython,PR,1738,kushaldas,bpo-30431: Raise ValueError in case of NULL in input prompt,open,05/23/17 02:51:24,02/04/19 11:32:01,https://github.com/python/cpython/pull/1738
python/cpython,PR,1735,sayanchowdhury,bpo-30274: Rename 'name' to 'fullname' argument to ExtensionFileLoader.,open,05/23/17 02:30:08,10/22/19 20:00:10,https://github.com/python/cpython/pull/1735
python/cpython,PR,1711,mlouielu,bpo-26949: IDLE: Fix hanging when raise KeyboardInterrupt with debugger open,open,05/22/17 09:44:20,06/02/19 22:08:23,https://github.com/python/cpython/pull/1711
python/cpython,PR,1709,csabella,bpo-23560: DOC:Add summary table for str methods in stdtypes.rst,open,05/22/17 03:54:42,02/04/19 11:31:58,https://github.com/python/cpython/pull/1709
python/cpython,PR,1698,efficiosoft,bpo-30421: Added fromfile_parent_relative parameter + docs to argparse.ArgumentParser,open,05/21/17 15:01:36,02/04/19 11:31:58,https://github.com/python/cpython/pull/1698
python/cpython,PR,1690,worr,bpo-12978: Add support for extended attributes on FreeBSD,open,05/21/17 06:47:49,03/26/19 22:00:55,https://github.com/python/cpython/pull/1690
python/cpython,PR,1687,csabella,bpo-30419: DOC: Update missing information in  bdb docs,open,05/21/17 02:05:25,09/10/19 08:45:24,https://github.com/python/cpython/pull/1687
python/cpython,PR,1659,pkmoore,bpo-30400: Fix race condition in shutil.copyfile(),open,05/18/17 23:42:06,02/04/19 11:31:56,https://github.com/python/cpython/pull/1659
python/cpython,PR,1658,Nan-Zhang,bpo-30367: fix _testcapi to work when statically linked into Cpython3,open,05/18/17 23:13:22,09/17/19 16:32:31,https://github.com/python/cpython/pull/1658
python/cpython,PR,1645,XDcsy,bpo-30374: Fixed several bugs in win_add2path.py,open,05/18/17 11:28:39,02/04/19 14:46:56,https://github.com/python/cpython/pull/1645
python/cpython,PR,1558,Xophmeister,bpo-30343: New API for JSON encoder to override supported types,open,05/12/17 18:50:03,03/08/19 18:00:37,https://github.com/python/cpython/pull/1558
python/cpython,PR,1505,brianmay,bpo-30181: parse docstring using pydoc,open,05/09/17 05:02:57,08/09/19 02:46:28,https://github.com/python/cpython/pull/1505
python/cpython,PR,1483,xondrejk,bpo-30282: Fix name attribute of extracted object,open,05/05/17 22:19:04,10/20/19 21:24:04,https://github.com/python/cpython/pull/1483
python/cpython,PR,1368,louisom,bpo-15987: Add ast.AST class richcompare methods,open,05/01/17 17:47:37,07/27/19 12:42:51,https://github.com/python/cpython/pull/1368
python/cpython,PR,1364,louisom,bpo-26143: IDLE: Ensure IDLE's stdlib imports are from the stdlib,open,04/30/17 17:46:20,02/03/18 01:04:59,https://github.com/python/cpython/pull/1364
python/cpython,PR,1334,fafhrd91,bpo-30193: Allow to load buffer objects with json.loads(),open,04/28/17 01:57:39,07/30/19 17:48:43,https://github.com/python/cpython/pull/1334
python/cpython,PR,1325,shoyer,bpo-30140: fix binop dispatch for subclasses,open,04/27/17 18:58:40,02/04/19 11:31:48,https://github.com/python/cpython/pull/1325
python/cpython,PR,1253,louisom,bpo-30113: Add function Allow helper function to wrap sys.setprofile,open,04/22/17 12:41:36,02/03/18 01:05:01,https://github.com/python/cpython/pull/1253
python/cpython,PR,1232,louisom,bpo-30118: Add cProfile/profile command line interface unittest,open,04/21/17 12:00:39,09/11/19 18:10:53,https://github.com/python/cpython/pull/1232
python/cpython,PR,1212,louisom,bpo-30113: profile: Add explicit test for trace_dispatch_return,open,04/20/17 13:22:06,12/08/18 13:29:30,https://github.com/python/cpython/pull/1212
python/cpython,PR,1161,serhiy-storchaka,bpo-30080: Add the --duplicate option for CLI of timeit.,open,04/16/17 09:15:51,02/04/19 11:31:42,https://github.com/python/cpython/pull/1161
python/cpython,PR,1158,denfromufa,"bpo-30757 pyinstaller added to docs, py2exe ref updated",open,04/16/17 05:51:39,02/04/19 11:31:42,https://github.com/python/cpython/pull/1158
python/cpython,PR,1108,palaviv,bpo-16379: Expose sqlite error code ,open,04/13/17 13:02:13,06/11/19 13:31:36,https://github.com/python/cpython/pull/1108
python/cpython,PR,1011,serhiy-storchaka,bpo-29999: repr() of ImportError now contains attributes name and path.,open,04/06/17 01:30:48,05/31/19 19:40:38,https://github.com/python/cpython/pull/1011
python/cpython,PR,1008,serhiy-storchaka,bpo-29996: The width of the terminal is now used as default width in pprint(),open,04/05/17 19:42:29,05/31/19 19:43:28,https://github.com/python/cpython/pull/1008
python/cpython,PR,830,lisroach,bpo-20774: Add a JSON serializer to collections.deque,open,03/27/17 04:40:40,06/05/19 04:09:48,https://github.com/python/cpython/pull/830
python/cpython,PR,816,louisom,bpo-29890: Fix IPv*Interface constructor when dealing with tuple,open,03/25/17 13:20:21,05/31/19 19:51:50,https://github.com/python/cpython/pull/816
python/cpython,PR,804,serhiy-storchaka,"bpo-22319: mailbox.MH now supports folders withou the "".mh_sequences""…",open,03/24/17 19:09:39,06/02/19 13:37:36,https://github.com/python/cpython/pull/804
python/cpython,PR,779,serhiy-storchaka,bpo-27572: Deprecate using bytes-like objects in builtins.,open,03/23/17 12:09:46,03/29/19 00:05:41,https://github.com/python/cpython/pull/779
python/cpython,PR,771,niklasf,bpo-29882: Add an efficient popcount method for integers,open,03/22/17 20:32:01,06/02/19 12:38:37,https://github.com/python/cpython/pull/771
python/cpython,PR,737,haubi,bpo-15590: distinct python-config from pkg-config python,open,03/20/17 13:07:16,06/03/19 00:29:37,https://github.com/python/cpython/pull/737
